编号,V0,,,标准 608s,,,,,,,,,V1,,,标准,,,,,,,,,F0,,,标准,,,,,,,,,F1,,,标准,,,,,,,,,,V0,,,标准,,,,,,,,,V1,,,标准,,,,,,,,,F0,,,标准,,,,,,,,,F1,,,标准,,,,,,,,
雨量,8.89,9.13,9.38,12.1,12.35,12.2,,,,,,,7.83,8.52,8.65,12.05,12.45,12.25,,,,,,,5.7,7,6.5,12.1,12.3,12.3,,,,,,,4.7,4.3,4.4,11.6,12.15,11.9,,,,,,,,45.35,42.34,44.63,47.15,49.05,47.4,,,,,,,39.24,40.42,38.25,46.9,49.35,46.8,,,,,,,31.4,30.3,31.1,47.2,48.5,47.95,,,,,,,55.3,48.4,46,48.95,51.75,50.3,,,,,,
时间 s,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限
15,0.19,0.14,0.20,0.298519737,0.3046875,0.300986842,-0.108519737,-0.1646875,-0.100986842,-0.12473136,-0.5,0.5,0.20,0.11,0.13,0.297286184,0.307154605,0.302220395,-0.097286184,-0.197154605,-0.172220395,-0.155553728,-0.5,0.5,0,0.1,0,0.298519737,0.303453947,0.303453947,-0.298519737,-0.203453947,-0.303453947,-0.268475877,-0.5,0.5,0,0,0,0.286184211,0.299753289,0.293585526,-0.286184211,-0.299753289,-0.293585526,-0.293174342,-0.5,0.5,,0.61,0.77,0.69,0.885168961,0.920838548,0.889862328,-0.275168961,-0.150838548,-0.199862328,-0.208623279,-3.2,3.2,0.48,0.75,0.33,0.880475594,0.926470588,0.878598248,-0.400475594,-0.176470588,-0.548598248,-0.375181477,-3.2,3.2,0.3,0.2,0.3,0.886107635,0.910513141,0.900187735,-0.586107635,-0.710513141,-0.600187735,-0.632269504,-3.2,3.2,0.2,0.2,0.2,0.918961202,0.971526909,0.944305382,-0.718961202,-0.771526909,-0.744305382,-0.744931164,-3.2,3.2
16,0.20,0.15,0.21,0.318421053,0.325,0.321052632,-0.118421053,-0.175,-0.111052632,-0.134824561,-0.5,0.5,0.20,0.12,0.15,0.317105263,0.327631579,0.322368421,-0.117105263,-0.207631579,-0.172368421,-0.165701754,-0.5,0.5,0,0.1,0,0.318421053,0.323684211,0.323684211,-0.318421053,-0.223684211,-0.323684211,-0.288596491,-0.5,0.5,0,0,0,0.305263158,0.319736842,0.313157895,-0.305263158,-0.319736842,-0.313157895,-0.312719298,-0.5,0.5,,0.77,0.79,0.72,0.944180225,0.982227785,0.949186483,-0.174180225,-0.192227785,-0.229186483,-0.198531498,-3.2,3.2,0.50,0.80,0.35,0.939173967,0.988235294,0.937171464,-0.439173967,-0.188235294,-0.587171464,-0.404860242,-3.2,3.2,0.3,0.2,0.4,0.945181477,0.971214018,0.96020025,-0.645181477,-0.771214018,-0.56020025,-0.658865248,-3.2,3.2,0.2,0.2,0.3,0.980225282,1.036295369,1.007259074,-0.780225282,-0.836295369,-0.707259074,-0.774593242,-3.2,3.2
17,0.22,0.16,0.22,0.338322368,0.3453125,0.341118421,-0.118322368,-0.1853125,-0.121118421,-0.14158443,-0.5,0.5,0.21,0.13,0.15,0.336924342,0.348108553,0.342516447,-0.126924342,-0.218108553,-0.192516447,-0.179183114,-0.5,0.5,0,0.1,0,0.338322368,0.343914474,0.343914474,-0.338322368,-0.243914474,-0.343914474,-0.308717105,-0.5,0.5,0,0,0,0.324342105,0.339720395,0.332730263,-0.324342105,-0.339720395,-0.332730263,-0.332264254,-0.5,0.5,,0.81,0.83,0.78,1.003191489,1.043617021,1.008510638,-0.193191489,-0.213617021,-0.228510638,-0.21177305,-3.2,3.2,0.54,0.84,0.41,0.99787234,1.05,0.995744681,-0.45787234,-0.21,-0.585744681,-0.41787234,-3.2,3.2,0.4,0.2,0.4,1.004255319,1.031914894,1.020212766,-0.604255319,-0.831914894,-0.620212766,-0.685460993,-3.2,3.2,0.2,0.2,0.3,1.041489362,1.10106383,1.070212766,-0.841489362,-0.90106383,-0.770212766,-0.837588652,-3.2,3.2
18,0.22,0.20,0.23,0.358223684,0.365625,0.361184211,-0.138223684,-0.165625,-0.131184211,-0.145010965,-0.5,0.5,0.21,0.14,0.18,0.356743421,0.368585526,0.362664474,-0.146743421,-0.228585526,-0.182664474,-0.185997807,-0.5,0.5,0,0.1,0.1,0.358223684,0.364144737,0.364144737,-0.358223684,-0.264144737,-0.264144737,-0.295504386,-0.5,0.5,0,0,0,0.343421053,0.359703947,0.352302632,-0.343421053,-0.359703947,-0.352302632,-0.351809211,-0.5,0.5,,0.86,0.90,0.81,1.062202753,1.105006258,1.067834793,-0.202202753,-0.205006258,-0.257834793,-0.221681268,-3.2,3.2,0.63,0.91,0.45,1.056570713,1.111764706,1.054317897,-0.426570713,-0.201764706,-0.604317897,-0.410884439,-3.2,3.2,0.5,0.2,0.4,1.063329161,1.09261577,1.080225282,-0.563329161,-0.89261577,-0.680225282,-0.712056738,-3.2,3.2,0.3,0.2,0.3,1.102753442,1.16583229,1.133166458,-0.802753442,-0.96583229,-0.833166458,-0.86725073,-3.2,3.2
19,0.23,0.20,0.25,0.378125,0.3859375,0.38125,-0.148125,-0.1859375,-0.13125,-0.155104167,-0.5,0.5,0.22,0.16,0.19,0.3765625,0.3890625,0.3828125,-0.1565625,-0.2290625,-0.1928125,-0.1928125,-0.5,0.5,0,0.1,0.1,0.378125,0.384375,0.384375,-0.378125,-0.284375,-0.284375,-0.315625,-0.5,0.5,0,0,0,0.3625,0.3796875,0.371875,-0.3625,-0.3796875,-0.371875,-0.371354167,-0.5,0.5,,0.91,0.94,0.83,1.121214018,1.166395494,1.127158949,-0.211214018,-0.226395494,-0.297158949,-0.24492282,-3.2,3.2,0.67,0.95,0.50,1.115269086,1.173529412,1.112891114,-0.445269086,-0.223529412,-0.612891114,-0.427229871,-3.2,3.2,0.5,0.2,0.4,1.122403004,1.153316646,1.140237797,-0.622403004,-0.953316646,-0.740237797,-0.771985816,-3.2,3.2,0.3,0.2,0.4,1.164017522,1.230600751,1.19612015,-0.864017522,-1.030600751,-0.79612015,-0.896912808,-3.2,3.2
20,0.26,0.22,0.26,0.398026316,0.40625,0.401315789,-0.138026316,-0.18625,-0.141315789,-0.155197368,-0.5,0.5,0.23,0.16,0.20,0.396381579,0.409539474,0.402960526,-0.166381579,-0.249539474,-0.202960526,-0.20629386,-0.5,0.5,0,0.1,0.1,0.398026316,0.404605263,0.404605263,-0.398026316,-0.304605263,-0.304605263,-0.335745614,-0.5,0.5,0,0,0,0.381578947,0.399671053,0.391447368,-0.381578947,-0.399671053,-0.391447368,-0.390899123,-0.5,0.5,,0.93,0.96,0.95,1.180225282,1.227784731,1.186483104,-0.250225282,-0.267784731,-0.236483104,-0.251497705,-3.2,3.2,0.72,0.96,0.63,1.173967459,1.235294118,1.17146433,-0.453967459,-0.275294118,-0.54146433,-0.423575302,-3.2,3.2,0.5,0.2,0.4,1.181476846,1.214017522,1.200250313,-0.681476846,-1.014017522,-0.800250313,-0.831914894,-3.2,3.2,0.3,0.2,0.5,1.225281602,1.295369212,1.259073842,-0.925281602,-1.095369212,-0.759073842,-0.926574885,-3.2,3.2
21,0.27,0.23,0.28,0.417927632,0.4265625,0.421381579,-0.147927632,-0.1965625,-0.141381579,-0.161957237,-0.5,0.5,0.25,0.17,0.22,0.416200658,0.430016447,0.423108553,-0.166200658,-0.260016447,-0.203108553,-0.209775219,-0.5,0.5,0,0.1,0.1,0.417927632,0.424835526,0.424835526,-0.417927632,-0.324835526,-0.324835526,-0.355866228,-0.5,0.5,0,0,0,0.400657895,0.419654605,0.411019737,-0.400657895,-0.419654605,-0.411019737,-0.410444079,-0.5,0.5,,1.01,1.06,1.02,1.239236546,1.289173967,1.245807259,-0.229236546,-0.229173967,-0.225807259,-0.228072591,-3.2,3.2,0.76,1.03,0.67,1.232665832,1.297058824,1.230037547,-0.472665832,-0.267058824,-0.560037547,-0.433254068,-3.2,3.2,0.5,0.3,0.4,1.240550688,1.274718398,1.260262829,-0.740550688,-0.974718398,-0.860262829,-0.858510638,-3.2,3.2,0.3,0.3,0.5,1.286545682,1.360137672,1.322027534,-0.986545682,-1.060137672,-0.822027534,-0.956236963,-3.2,3.2
22,0.28,0.26,0.29,0.437828947,0.446875,0.441447368,-0.157828947,-0.186875,-0.151447368,-0.165383772,-0.5,0.5,0.25,0.18,0.24,0.436019737,0.450493421,0.443256579,-0.186019737,-0.270493421,-0.203256579,-0.219923246,-0.5,0.5,0,0.1,0.1,0.437828947,0.445065789,0.445065789,-0.437828947,-0.345065789,-0.345065789,-0.375986842,-0.5,0.5,0,0,0,0.419736842,0.439638158,0.430592105,-0.419736842,-0.439638158,-0.430592105,-0.429989035,-0.5,0.5,,1.10,1.16,1.04,1.29824781,1.350563204,1.305131414,-0.19824781,-0.190563204,-0.265131414,-0.217980809,-3.2,3.2,0.78,1.09,0.72,1.291364205,1.358823529,1.288610763,-0.511364205,-0.268823529,-0.568610763,-0.449599499,-3.2,3.2,0.5,0.4,0.5,1.299624531,1.335419274,1.320275344,-0.799624531,-0.935419274,-0.820275344,-0.85177305,-3.2,3.2,0.3,0.4,0.5,1.347809762,1.424906133,1.384981227,-1.047809762,-1.024906133,-0.884981227,-0.98589904,-3.2,3.2
23,0.30,0.27,0.30,0.457730263,0.4671875,0.461513158,-0.157730263,-0.1971875,-0.161513158,-0.17214364,-0.5,0.5,0.27,0.21,0.27,0.455838816,0.470970395,0.463404605,-0.185838816,-0.260970395,-0.193404605,-0.213404605,-0.5,0.5,0,0.1,0.1,0.457730263,0.465296053,0.465296053,-0.457730263,-0.365296053,-0.365296053,-0.396107456,-0.5,0.5,0,0,0,0.438815789,0.459621711,0.450164474,-0.438815789,-0.459621711,-0.450164474,-0.449533991,-0.5,0.5,,1.21,1.39,1.13,1.357259074,1.411952441,1.364455569,-0.147259074,-0.021952441,-0.234455569,-0.134555695,-3.2,3.2,0.87,1.12,0.75,1.350062578,1.420588235,1.34718398,-0.480062578,-0.300588235,-0.59718398,-0.459278264,-3.2,3.2,0.5,0.4,0.5,1.358698373,1.39612015,1.38028786,-0.858698373,-0.99612015,-0.88028786,-0.911702128,-3.2,3.2,0.4,0.4,0.5,1.409073842,1.489674593,1.447934919,-1.009073842,-1.089674593,-0.947934919,-1.015561118,-3.2,3.2
24,0.31,0.29,0.31,0.477631579,0.4875,0.481578947,-0.167631579,-0.1975,-0.171578947,-0.178903509,-0.5,0.5,0.29,0.21,0.28,0.475657895,0.491447368,0.483552632,-0.185657895,-0.281447368,-0.203552632,-0.223552632,-0.5,0.5,0,0.2,0.1,0.477631579,0.485526316,0.485526316,-0.477631579,-0.285526316,-0.385526316,-0.382894737,-0.5,0.5,0,0.1,0,0.457894737,0.479605263,0.469736842,-0.457894737,-0.379605263,-0.469736842,-0.435745614,-0.5,0.5,,1.26,1.43,1.20,1.416270338,1.473341677,1.423779725,-0.156270338,-0.043341677,-0.223779725,-0.14113058,-3.2,3.2,0.89,1.13,0.77,1.408760951,1.482352941,1.405757196,-0.518760951,-0.352352941,-0.635757196,-0.502290363,-3.2,3.2,0.5,0.4,0.5,1.417772215,1.456821026,1.440300375,-0.917772215,-1.056821026,-0.940300375,-0.971631206,-3.2,3.2,0.4,0.5,0.6,1.470337922,1.554443054,1.510888611,-1.070337922,-1.054443054,-0.910888611,-1.011889862,-3.2,3.2
25,0.34,0.30,0.33,0.497532895,0.5078125,0.501644737,-0.157532895,-0.2078125,-0.171644737,-0.178996711,-0.5,0.5,0.31,0.23,0.29,0.495476974,0.511924342,0.503700658,-0.185476974,-0.281924342,-0.213700658,-0.227033991,-0.5,0.5,0,0.2,0.1,0.497532895,0.505756579,0.505756579,-0.497532895,-0.305756579,-0.405756579,-0.403015351,-0.5,0.5,0,0.1,0,0.476973684,0.499588816,0.489309211,-0.476973684,-0.399588816,-0.489309211,-0.45529057,-0.5,0.5,,1.36,1.45,1.25,1.475281602,1.534730914,1.48310388,-0.115281602,-0.084730914,-0.23310388,-0.144372132,-3.2,3.2,0.97,1.16,0.78,1.467459324,1.544117647,1.464330413,-0.497459324,-0.384117647,-0.684330413,-0.521969128,-3.2,3.2,0.5,0.4,0.5,1.476846058,1.517521902,1.500312891,-0.976846058,-1.117521902,-1.000312891,-1.031560284,-3.2,3.2,0.4,0.5,0.6,1.531602003,1.619211514,1.573842303,-1.131602003,-1.119211514,-0.973842303,-1.074885273,-3.2,3.2
26,0.35,0.32,0.34,0.517434211,0.528125,0.521710526,-0.167434211,-0.208125,-0.181710526,-0.185756579,-0.5,0.5,0.31,0.26,0.31,0.515296053,0.532401316,0.523848684,-0.205296053,-0.272401316,-0.213848684,-0.230515351,-0.5,0.5,0.1,0.2,0.1,0.517434211,0.525986842,0.525986842,-0.417434211,-0.325986842,-0.425986842,-0.389802632,-0.5,0.5,0,0.1,0,0.496052632,0.519572368,0.508881579,-0.496052632,-0.419572368,-0.508881579,-0.474835526,-0.5,0.5,,1.43,1.49,1.38,1.534292866,1.59612015,1.542428035,-0.104292866,-0.10612015,-0.162428035,-0.12428035,-3.2,3.2,0.99,1.20,0.85,1.526157697,1.605882353,1.52290363,-0.536157697,-0.405882353,-0.67290363,-0.53831456,-3.2,3.2,0.6,0.4,0.5,1.5359199,1.578222778,1.560325407,-0.9359199,-1.178222778,-1.060325407,-1.058156028,-3.2,3.2,0.5,0.6,0.7,1.592866083,1.683979975,1.636795995,-1.092866083,-1.083979975,-0.936795995,-1.037880684,-3.2,3.2
27,0.36,0.32,0.37,0.537335526,0.5484375,0.541776316,-0.177335526,-0.2284375,-0.171776316,-0.192516447,-0.5,0.5,0.32,0.27,0.32,0.535115132,0.552878289,0.543996711,-0.215115132,-0.282878289,-0.223996711,-0.240663377,-0.5,0.5,0.1,0.2,0.1,0.537335526,0.546217105,0.546217105,-0.437335526,-0.346217105,-0.446217105,-0.409923246,-0.5,0.5,0.1,0.1,0,0.515131579,0.539555921,0.528453947,-0.415131579,-0.439555921,-0.528453947,-0.461047149,-0.5,0.5,,1.51,1.51,1.44,1.59330413,1.657509387,1.60175219,-0.08330413,-0.147509387,-0.16175219,-0.130855236,-3.2,3.2,1.02,1.23,0.92,1.58485607,1.667647059,1.581476846,-0.56485607,-0.437647059,-0.661476846,-0.554659992,-3.2,3.2,0.6,0.5,0.5,1.594993742,1.638923655,1.620337922,-0.994993742,-1.138923655,-1.120337922,-1.084751773,-3.2,3.2,0.5,0.6,0.7,1.654130163,1.748748436,1.699749687,-1.154130163,-1.148748436,-0.999749687,-1.100876095,-3.2,3.2
28,0.37,0.34,0.39,0.557236842,0.56875,0.561842105,-0.187236842,-0.22875,-0.171842105,-0.195942982,-0.5,0.5,0.33,0.28,0.33,0.554934211,0.573355263,0.564144737,-0.224934211,-0.293355263,-0.234144737,-0.250811404,-0.5,0.5,0.1,0.2,0.1,0.557236842,0.566447368,0.566447368,-0.457236842,-0.366447368,-0.466447368,-0.43004386,-0.5,0.5,0.1,0.1,0,0.534210526,0.559539474,0.548026316,-0.434210526,-0.459539474,-0.548026316,-0.480592105,-0.5,0.5,,1.57,1.55,1.48,1.652315394,1.718898623,1.661076345,-0.082315394,-0.168898623,-0.181076345,-0.144096788,-3.2,3.2,1.03,1.25,0.95,1.643554443,1.729411765,1.640050063,-0.613554443,-0.479411765,-0.690050063,-0.594338757,-3.2,3.2,0.6,0.5,0.5,1.654067584,1.699624531,1.680350438,-1.054067584,-1.199624531,-1.180350438,-1.144680851,-3.2,3.2,0.5,0.6,0.7,1.715394243,1.813516896,1.762703379,-1.215394243,-1.213516896,-1.062703379,-1.163871506,-3.2,3.2
29,0.37,0.35,0.40,0.577138158,0.5890625,0.581907895,-0.207138158,-0.2390625,-0.181907895,-0.209369518,-0.5,0.5,0.34,0.28,0.34,0.574753289,0.593832237,0.584292763,-0.234753289,-0.313832237,-0.244292763,-0.264292763,-0.5,0.5,0.1,0.2,0.1,0.577138158,0.586677632,0.586677632,-0.477138158,-0.386677632,-0.486677632,-0.450164474,-0.5,0.5,0.1,0.1,0,0.553289474,0.579523026,0.567598684,-0.453289474,-0.479523026,-0.567598684,-0.500137061,-0.5,0.5,,1.59,1.61,1.58,1.711326658,1.78028786,1.720400501,-0.121326658,-0.17028786,-0.140400501,-0.144005006,-3.2,3.2,1.05,1.32,0.97,1.702252816,1.791176471,1.698623279,-0.652252816,-0.471176471,-0.728623279,-0.617350855,-3.2,3.2,0.6,0.6,0.6,1.713141427,1.760325407,1.740362954,-1.113141427,-1.160325407,-1.140362954,-1.137943262,-3.2,3.2,0.5,0.7,0.8,1.776658323,1.878285357,1.825657071,-1.276658323,-1.178285357,-1.025657071,-1.16020025,-3.2,3.2
30,0.38,0.37,0.41,0.597039474,0.609375,0.601973684,-0.217039474,-0.239375,-0.191973684,-0.216129386,-0.5,0.5,0.36,0.29,0.35,0.594572368,0.614309211,0.604440789,-0.234572368,-0.324309211,-0.254440789,-0.271107456,-0.5,0.5,0.1,0.2,0.1,0.597039474,0.606907895,0.606907895,-0.497039474,-0.406907895,-0.506907895,-0.470285088,-0.5,0.5,0.1,0.1,0,0.572368421,0.599506579,0.587171053,-0.472368421,-0.499506579,-0.587171053,-0.519682018,-0.5,0.5,,1.63,1.65,1.65,1.770337922,1.841677096,1.779724656,-0.140337922,-0.191677096,-0.129724656,-0.153913225,-3.2,3.2,1.09,1.37,1.02,1.760951189,1.852941176,1.757196496,-0.670951189,-0.482941176,-0.737196496,-0.630362954,-3.2,3.2,0.6,0.7,0.6,1.772215269,1.821026283,1.800375469,-1.172215269,-1.121026283,-1.200375469,-1.164539007,-3.2,3.2,0.5,0.7,0.8,1.837922403,1.943053817,1.888610763,-1.337922403,-1.243053817,-1.088610763,-1.223195661,-3.2,3.2
31,0.39,0.37,0.43,0.616940789,0.6296875,0.622039474,-0.226940789,-0.2596875,-0.192039474,-0.226222588,-0.5,0.5,0.36,0.30,0.37,0.614391447,0.634786184,0.624588816,-0.254391447,-0.334786184,-0.254588816,-0.281255482,-0.5,0.5,0.1,0.2,0.1,0.616940789,0.627138158,0.627138158,-0.516940789,-0.427138158,-0.527138158,-0.490405702,-0.5,0.5,0.1,0.1,0.1,0.591447368,0.619490132,0.606743421,-0.491447368,-0.519490132,-0.506743421,-0.50589364,-0.5,0.5,,1.69,1.76,1.72,1.829349186,1.903066333,1.839048811,-0.139349186,-0.143066333,-0.119048811,-0.133821443,-3.2,3.2,1.13,1.39,1.10,1.819649562,1.914705882,1.815769712,-0.689649562,-0.524705882,-0.715769712,-0.643375052,-3.2,3.2,0.6,0.7,0.6,1.831289111,1.881727159,1.860387985,-1.231289111,-1.181727159,-1.260387985,-1.224468085,-3.2,3.2,0.5,0.9,0.8,1.899186483,2.007822278,1.951564456,-1.399186483,-1.107822278,-1.151564456,-1.219524406,-3.2,3.2
32,0.41,0.39,0.45,0.636842105,0.65,0.642105263,-0.226842105,-0.26,-0.192105263,-0.226315789,-0.5,0.5,0.38,0.31,0.38,0.634210526,0.655263158,0.644736842,-0.254210526,-0.345263158,-0.264736842,-0.288070175,-0.5,0.5,0.1,0.2,0.1,0.636842105,0.647368421,0.647368421,-0.536842105,-0.447368421,-0.547368421,-0.510526316,-0.5,0.5,0.1,0.1,0.1,0.610526316,0.639473684,0.626315789,-0.510526316,-0.539473684,-0.526315789,-0.525438596,-0.5,0.5,,1.75,1.79,1.75,1.888360451,1.964455569,1.898372966,-0.138360451,-0.174455569,-0.148372966,-0.153729662,-3.2,3.2,1.15,1.46,1.17,1.878347935,1.976470588,1.874342929,-0.728347935,-0.516470588,-0.704342929,-0.649720484,-3.2,3.2,0.6,0.7,0.6,1.890362954,1.942428035,1.920400501,-1.290362954,-1.242428035,-1.320400501,-1.284397163,-3.2,3.2,0.5,0.9,0.8,1.960450563,2.072590738,2.014518148,-1.460450563,-1.172590738,-1.214518148,-1.282519816,-3.2,3.2
33,0.43,0.41,0.46,0.656743421,0.6703125,0.662171053,-0.226743421,-0.2603125,-0.202171053,-0.229742325,-0.5,0.5,0.39,0.31,0.41,0.654029605,0.675740132,0.664884868,-0.264029605,-0.365740132,-0.254884868,-0.294884868,-0.5,0.5,0.1,0.2,0.1,0.656743421,0.667598684,0.667598684,-0.556743421,-0.467598684,-0.567598684,-0.53064693,-0.5,0.5,0.1,0.1,0.1,0.629605263,0.659457237,0.645888158,-0.529605263,-0.559457237,-0.545888158,-0.544983553,-0.5,0.5,,1.77,1.88,1.83,1.947371715,2.025844806,1.957697121,-0.177371715,-0.145844806,-0.127697121,-0.150304547,-3.2,3.2,1.22,1.51,1.26,1.937046308,2.038235294,1.932916145,-0.717046308,-0.528235294,-0.672916145,-0.639399249,-3.2,3.2,0.6,0.7,0.7,1.949436796,2.003128911,1.980413016,-1.349436796,-1.303128911,-1.280413016,-1.310992908,-3.2,3.2,0.7,1,0.8,2.021714643,2.137359199,2.07747184,-1.321714643,-1.137359199,-1.27747184,-1.245515227,-3.2,3.2
34,0.44,0.42,0.47,0.676644737,0.690625,0.682236842,-0.236644737,-0.270625,-0.212236842,-0.239835526,-0.5,0.5,0.41,0.33,0.43,0.673848684,0.696217105,0.685032895,-0.263848684,-0.366217105,-0.255032895,-0.295032895,-0.5,0.5,0.1,0.3,0.1,0.676644737,0.687828947,0.687828947,-0.576644737,-0.387828947,-0.587828947,-0.517434211,-0.5,0.5,0.1,0.1,0.1,0.648684211,0.679440789,0.665460526,-0.548684211,-0.579440789,-0.565460526,-0.564528509,-0.5,0.5,,1.82,1.91,2.01,2.006382979,2.087234043,2.017021277,-0.186382979,-0.177234043,-0.007021277,-0.123546099,-3.2,3.2,1.32,1.53,1.31,1.995744681,2.1,1.991489362,-0.675744681,-0.57,-0.681489362,-0.642411348,-3.2,3.2,0.6,0.8,0.7,2.008510638,2.063829787,2.040425532,-1.408510638,-1.263829787,-1.340425532,-1.337588652,-3.2,3.2,0.7,1.1,0.9,2.082978723,2.20212766,2.140425532,-1.382978723,-1.10212766,-1.240425532,-1.241843972,-3.2,3.2
35,0.45,0.43,0.48,0.696546053,0.7109375,0.702302632,-0.246546053,-0.2809375,-0.222302632,-0.249928728,-0.5,0.5,0.43,0.33,0.44,0.693667763,0.716694079,0.705180921,-0.263667763,-0.386694079,-0.265180921,-0.305180921,-0.5,0.5,0.1,0.3,0.2,0.696546053,0.708059211,0.708059211,-0.596546053,-0.408059211,-0.508059211,-0.504221491,-0.5,0.5,0.1,0.1,0.1,0.667763158,0.699424342,0.685032895,-0.567763158,-0.599424342,-0.585032895,-0.584073465,-0.5,0.5,,1.86,2.00,2.10,2.065394243,2.148623279,2.076345432,-0.205394243,-0.148623279,0.023654568,-0.110120985,-3.2,3.2,1.36,1.59,1.35,2.054443054,2.161764706,2.050062578,-0.694443054,-0.571764706,-0.700062578,-0.655423446,-3.2,3.2,0.6,0.9,0.7,2.067584481,2.124530663,2.100438048,-1.467584481,-1.224530663,-1.400438048,-1.364184397,-3.2,3.2,0.7,1.2,0.9,2.144242804,2.26689612,2.203379224,-1.444242804,-1.06689612,-1.303379224,-1.271506049,-3.2,3.2
36,0.49,0.46,0.49,0.716447368,0.73125,0.722368421,-0.226447368,-0.27125,-0.232368421,-0.243355263,-0.5,0.5,0.46,0.34,0.45,0.713486842,0.737171053,0.725328947,-0.253486842,-0.397171053,-0.275328947,-0.308662281,-0.5,0.5,0.1,0.3,0.2,0.716447368,0.728289474,0.728289474,-0.616447368,-0.428289474,-0.528289474,-0.524342105,-0.5,0.5,0.1,0.1,0.1,0.686842105,0.719407895,0.704605263,-0.586842105,-0.619407895,-0.604605263,-0.603618421,-0.5,0.5,,1.91,2.08,2.18,2.124405507,2.210012516,2.135669587,-0.214405507,-0.130012516,0.044330413,-0.100029203,-3.2,3.2,1.38,1.72,1.48,2.113141427,2.223529412,2.108635795,-0.733141427,-0.503529412,-0.628635795,-0.621768878,-3.2,3.2,0.6,0.9,0.7,2.126658323,2.185231539,2.160450563,-1.526658323,-1.285231539,-1.460450563,-1.424113475,-3.2,3.2,0.7,1.2,1,2.205506884,2.331664581,2.266332916,-1.505506884,-1.131664581,-1.266332916,-1.301168127,-3.2,3.2
37,0.51,0.47,0.50,0.736348684,0.7515625,0.742434211,-0.226348684,-0.2815625,-0.242434211,-0.250115132,-0.5,0.5,0.48,0.35,0.46,0.733305921,0.757648026,0.745476974,-0.253305921,-0.407648026,-0.285476974,-0.315476974,-0.5,0.5,0.1,0.3,0.2,0.736348684,0.748519737,0.748519737,-0.636348684,-0.448519737,-0.548519737,-0.544462719,-0.5,0.5,0.1,0.1,0.1,0.705921053,0.739391447,0.724177632,-0.605921053,-0.639391447,-0.624177632,-0.623163377,-0.5,0.5,,1.95,2.16,2.20,2.183416771,2.271401752,2.194993742,-0.233416771,-0.111401752,0.005006258,-0.113270755,-3.2,3.2,1.40,1.79,1.52,2.1718398,2.285294118,2.167209011,-0.7718398,-0.495294118,-0.647209011,-0.63811431,-3.2,3.2,0.6,1,0.9,2.185732165,2.245932416,2.220463079,-1.585732165,-1.245932416,-1.320463079,-1.384042553,-3.2,3.2,0.9,1.2,1,2.266770964,2.396433041,2.329286608,-1.366770964,-1.196433041,-1.329286608,-1.297496871,-3.2,3.2
38,0.52,0.49,0.51,0.75625,0.771875,0.7625,-0.23625,-0.281875,-0.2525,-0.256875,-0.5,0.5,0.49,0.39,0.47,0.753125,0.778125,0.765625,-0.263125,-0.388125,-0.295625,-0.315625,-0.5,0.5,0.1,0.3,0.2,0.75625,0.76875,0.76875,-0.65625,-0.46875,-0.56875,-0.564583333,-0.5,0.5,0.1,0.1,0.1,0.725,0.759375,0.74375,-0.625,-0.659375,-0.64375,-0.642708333,-0.5,0.5,,1.99,2.25,2.28,2.242428035,2.332790989,2.254317897,-0.252428035,-0.082790989,0.025682103,-0.103178974,-3.2,3.2,1.42,1.86,1.55,2.230538173,2.347058824,2.225782228,-0.810538173,-0.487058824,-0.675782228,-0.657793075,-3.2,3.2,0.7,1,0.9,2.244806008,2.306633292,2.280475594,-1.544806008,-1.306633292,-1.380475594,-1.410638298,-3.2,3.2,1,1.3,1,2.328035044,2.461201502,2.3922403,-1.328035044,-1.161201502,-1.3922403,-1.293825615,-3.2,3.2
